# tau vacf_xx vacf_yy vacf_zz
6.304000000000000000e+03 1.470724540741228078e-12 3.225178516534281163e-13 6.962899459747318657e-13
6.305000000000000000e+03 8.012982873755082571e-13 1.724319057762699606e-12 7.069747445007800802e-13
6.306000000000000000e+03 -5.584618235780957562e-14 2.434323833343965778e-12 5.787729885510091781e-13
6.307000000000000000e+03 -7.434113863318276631e-13 2.022288449396643408e-12 -5.561964430875062408e-14
6.308000000000000000e+03 -1.233208505330576126e-12 7.192476681589764807e-13 -1.177229001614453650e-12
6.309000000000000000e+03 -1.756661455354476560e-12 -8.078721303462922443e-13 -2.350930414774205257e-12
6.310000000000000000e+03 -2.360347490305139799e-12 -1.764277579840561833e-12 -3.166944700972472909e-12
6.311000000000000000e+03 -2.501688108716950999e-12 -1.585631372790678098e-12 -3.425092333748570764e-12
6.312000000000000000e+03 -1.536512257052911235e-12 -3.682008697298066264e-13 -2.924825205334253737e-12
6.313000000000000000e+03 4.042715223389802903e-13 1.146287712506764310e-12 -1.591809315261872728e-12
6.314000000000000000e+03 2.317553679043989540e-12 2.086354389741506786e-12 1.098203797418325968e-13
6.315000000000000000e+03 3.131091509107645273e-12 1.879183305006944001e-12 1.236717015864057619e-12
6.316000000000000000e+03 2.526437390303378097e-12 4.991142196841799313e-13 1.045746233435998755e-12
6.317000000000000000e+03 1.035907440795479796e-12 -1.322356892874995843e-12 -3.368109623468797567e-13
6.318000000000000000e+03 -5.164608467009188573e-13 -2.346767946364532457e-12 -1.942237389603362897e-12
6.319000000000000000e+03 -1.620490752428425294e-12 -1.719772847833679489e-12 -2.769675979572735677e-12
6.320000000000000000e+03 -2.206751094444197685e-12 2.557482579555065727e-13 -2.635355479538141854e-12
6.321000000000000000e+03 -2.317560001180124274e-12 2.261183899198375243e-12 -2.213861605822366140e-12
6.322000000000000000e+03 -1.783533192003844750e-12 2.891654790356031744e-12 -2.320642723569001424e-12
6.323000000000000000e+03 -3.777113892992857588e-13 1.564109209639426917e-12 -3.106857447424373328e-12
6.324000000000000000e+03 1.684508081330062805e-12 -1.084688226979545877e-12 -3.821926329187560605e-12
6.325000000000000000e+03 3.584631428229032261e-12 -3.480515939516671457e-12 -3.465510385213913978e-12
6.326000000000000000e+03 4.316481723260223478e-12 -4.110454769472075608e-12 -1.640625728345869043e-12
6.327000000000000000e+03 3.293560883415829310e-12 -2.588508231517328611e-12 1.170193386687746425e-12
6.328000000000000000e+03 8.754001898343446772e-13 3.115030007513560098e-14 3.756376971465851511e-12
6.329000000000000000e+03 -1.614632602311651788e-12 1.873040873349937008e-12 4.678926533405895970e-12
6.330000000000000000e+03 -2.850322549478736641e-12 1.549862377160607856e-12 3.180557204508353987e-12
6.331000000000000000e+03 -2.634969714275022426e-12 -6.975753254069852505e-13 -1.734139977977984052e-13
6.332000000000000000e+03 -1.804940931586024871e-12 -3.155112023006657323e-12 -3.783123500393102784e-12
6.333000000000000000e+03 -1.184410637006893891e-12 -4.030267107826660468e-12 -6.002053374646578790e-12
6.334000000000000000e+03 -9.508732032499423374e-13 -2.762587275347751382e-12 -6.081711252395990700e-12
6.335000000000000000e+03 -7.580217712631977998e-13 -2.581196446949571782e-13 -4.403993422021593686e-12
6.336000000000000000e+03 -1.704526129986585563e-13 1.869573522985520459e-12 -1.958650175548270537e-12
6.337000000000000000e+03 8.163864016558282386e-13 2.465140666689558038e-12 2.776340841182188682e-13
6.338000000000000000e+03 1.610552993479292371e-12 1.607216579191233624e-12 1.643725923029001443e-12
6.339000000000000000e+03 1.502803676377887131e-12 3.441237071538369613e-13 1.850081075472516366e-12
6.340000000000000000e+03 2.512463482897646815e-13 -2.978961710896671174e-13 9.167845053671991991e-13
6.341000000000000000e+03 -1.727136510926618723e-12 -6.811057988621207383e-14 -7.872548898279181785e-13
6.342000000000000000e+03 -3.533923167142981903e-12 5.044373129552185168e-13 -2.477327287833637278e-12
6.343000000000000000e+03 -4.372688525316796823e-12 5.907813383247129018e-13 -3.269071136723967840e-12
6.344000000000000000e+03 -3.979138438575358478e-12 -3.456551365340634076e-13 -2.695540886776455819e-12
6.345000000000000000e+03 -2.439306531583141186e-12 -2.001505169326468004e-12 -1.039461736563154028e-12
6.346000000000000000e+03 -1.175040362967090239e-13 -3.210087984370442282e-12 6.187248481402877403e-13
6.347000000000000000e+03 2.160382050910792600e-12 -2.781128216732503928e-12 9.722215469042567236e-13
6.348000000000000000e+03 3.364241764329858435e-12 -5.335790466253770349e-13 -5.267688257205666184e-13
6.349000000000000000e+03 2.882235410807104419e-12 2.447919758041414304e-12 -3.141933869106827999e-12
6.350000000000000000e+03 8.264934928272602788e-13 4.600237710187768551e-12 -5.258883115491704757e-12
6.351000000000000000e+03 -2.075633530977426147e-12 4.973846359392043510e-12 -5.368611796362761549e-12
6.352000000000000000e+03 -4.643493038476797890e-12 3.682263392776844873e-12 -3.013171831012797700e-12
6.353000000000000000e+03 -5.637709275784610095e-12 1.614413721844417352e-12 7.136354707889505165e-13
6.354000000000000000e+03 -4.636876625169027168e-12 -2.286360219801460446e-13 3.629560012319831079e-12
6.355000000000000000e+03 -2.483576360521138129e-12 -1.399734073753742612e-12 3.936146289676658960e-12
6.356000000000000000e+03 -5.602256581157674089e-13 -2.201291732644942152e-12 1.559206947290227433e-12
6.357000000000000000e+03 3.098550199962670520e-13 -3.058734431069007961e-12 -1.851553497877695394e-12
6.358000000000000000e+03 3.396550308648449341e-13 -3.638902560226264713e-12 -4.223609035065156571e-12
6.359000000000000000e+03 4.204291673630078247e-13 -2.981840126015015857e-12 -4.377694442503210252e-12
6.360000000000000000e+03 1.069451609691774099e-12 -5.649093450553405728e-13 -2.492980495982975909e-12
6.361000000000000000e+03 1.736151894983981122e-12 3.093838681926451501e-12 9.789559343143795877e-14
6.362000000000000000e+03 1.453297116360184970e-12 6.585299667789378586e-12 1.729443205425918066e-12
6.363000000000000000e+03 5.923125189833049172e-15 8.129712433072003119e-12 1.653024149796900635e-12
6.364000000000000000e+03 -1.828547818353218739e-12 6.576761834067602930e-12 5.750171458124892056e-13
6.365000000000000000e+03 -3.063155744614716167e-12 2.338713660049592073e-12 -1.223305867396183928e-13
6.366000000000000000e+03 -3.199189457004128318e-12 -2.738560777008797655e-12 3.655722838597446650e-13
6.367000000000000000e+03 -2.275852640733815095e-12 -6.404445843755545162e-12 1.599190699837874796e-12
6.368000000000000000e+03 -6.441498795985272113e-13 -7.182743436072858698e-12 2.250205169891645156e-12
6.369000000000000000e+03 1.121729711404467278e-12 -5.149477589335038601e-12 1.193149704870741207e-12
6.370000000000000000e+03 2.370719157765793465e-12 -1.670940125060124094e-12 -1.382227668923637171e-12
6.371000000000000000e+03 2.898060162852500479e-12 1.711698633354238511e-12 -3.796160919741751364e-12
6.372000000000000000e+03 3.112954158071095628e-12 4.068622462878405537e-12 -4.129191612571206417e-12
6.373000000000000000e+03 3.257698815995728543e-12 5.003366489989075227e-12 -1.765211311727776874e-12
6.374000000000000000e+03 2.935963738353087036e-12 4.374496365890069595e-12 2.225119281748881900e-12
6.375000000000000000e+03 1.750003753248422639e-12 2.411234600305306634e-12 5.824564526429951891e-12
6.376000000000000000e+03 -9.846659335433922591e-14 -1.805582933468583668e-13 7.262483884062145883e-12
6.377000000000000000e+03 -1.947261926218951026e-12 -2.447041135338102372e-12 5.944087021306540689e-12
6.378000000000000000e+03 -2.973224058619042696e-12 -3.525761880438082434e-12 2.699401841415250049e-12
6.379000000000000000e+03 -2.548272359069667617e-12 -3.015429479546621568e-12 -7.080234809970306965e-13
6.380000000000000000e+03 -8.701748660058400313e-13 -1.294282232323988295e-12 -2.723593056466512563e-12
6.381000000000000000e+03 9.818649400549642562e-13 6.792485633147028644e-13 -2.923107572696068002e-12
6.382000000000000000e+03 2.035011929663870607e-12 1.976644070689302401e-12 -1.837332591626752869e-12
6.383000000000000000e+03 2.133737345164301168e-12 2.106616051870749236e-12 -2.061140195500240213e-13
6.384000000000000000e+03 1.665686248872728924e-12 1.157609483972155526e-12 1.485019966777398856e-12
6.385000000000000000e+03 1.081553380245522941e-12 -2.701365165040093102e-13 3.145830574168160907e-12
6.386000000000000000e+03 5.689654238201417976e-13 -1.422197749153698764e-12 4.813889741314370576e-12
6.387000000000000000e+03 6.522766910782532515e-15 -1.814832648231526592e-12 6.092316820514510357e-12
6.388000000000000000e+03 -6.543733140961996454e-13 -1.347661125479369520e-12 6.104718623158534677e-12
6.389000000000000000e+03 -1.214423022629905522e-12 -1.922661389503644854e-13 4.220997077633677453e-12
6.390000000000000000e+03 -1.465677089384590879e-12 1.189809677082665865e-12 7.513950432750992482e-13
6.391000000000000000e+03 -1.368720013574623590e-12 2.111081970175505283e-12 -2.928147719671164864e-12
6.392000000000000000e+03 -1.073437920390545661e-12 2.071594433806171860e-12 -4.829235202285027256e-12
6.393000000000000000e+03 -7.730810247081571692e-13 1.197959605680289301e-12 -3.548561516963992501e-12
6.394000000000000000e+03 -5.272313834702965067e-13 1.546414680011627923e-13 4.166373903240942084e-13
6.395000000000000000e+03 -3.298020307328120161e-13 -3.017615924447820278e-13 4.720660082329754687e-12
6.396000000000000000e+03 -3.197615228769244483e-13 2.424392883806829187e-13 6.874978921722938655e-12
6.397000000000000000e+03 -6.449084649980504589e-13 1.502303674341051154e-12 5.898767905699916532e-12
6.398000000000000000e+03 -1.058718721386006734e-12 2.504634971667763533e-12 2.596284472244816959e-12
6.399000000000000000e+03 -1.063284403849113127e-12 2.299979095843036492e-12 -1.170300406164378934e-12
6.400000000000000000e+03 -5.481595474943339139e-13 7.662286288817762265e-13 -3.461482898879450541e-12
6.401000000000000000e+03 3.261584286370515164e-14 -1.298326281133226025e-12 -3.205620184609356698e-12
6.402000000000000000e+03 1.049539904355866369e-13 -2.801867901331745897e-12 -8.024275558657456741e-13
6.403000000000000000e+03 -5.605030721172773249e-13 -3.124019662240316641e-12 2.116435468217815729e-12
6.404000000000000000e+03 -1.571828833368340593e-12 -2.306195069903255966e-12 3.797424954434164499e-12
6.405000000000000000e+03 -2.066457450842995397e-12 -7.780576257643266605e-13 3.509801916206882427e-12
6.406000000000000000e+03 -1.415166566779921298e-12 9.326771814800727433e-13 1.688093250213914629e-12
6.407000000000000000e+03 1.742309673456992349e-13 2.370113535037753026e-12 -6.798746168793277636e-13
6.408000000000000000e+03 1.774188079734955942e-12 3.131873516022326567e-12 -2.505828064231544415e-12
6.409000000000000000e+03 2.453703861822598192e-12 2.810202490129171871e-12 -2.913612681005826900e-12
6.410000000000000000e+03 1.901184805599826679e-12 1.323558468848987217e-12 -1.654095624793369524e-12
6.411000000000000000e+03 3.394187439954272882e-13 -7.723145538704463135e-13 6.156428101344960906e-13
6.412000000000000000e+03 -1.803974610126150044e-12 -2.631302340055259102e-12 2.551164026777915783e-12
6.413000000000000000e+03 -3.848920416865154027e-12 -3.645528101131577657e-12 2.985397600077954512e-12
6.414000000000000000e+03 -4.985973714536093497e-12 -3.567936114967955577e-12 1.767493035076490164e-12
6.415000000000000000e+03 -4.766766338211203065e-12 -2.441393666709746759e-12 -2.471094678601985642e-13
6.416000000000000000e+03 -3.271786291281163359e-12 -6.743546342335039493e-13 -1.860252541463206618e-12
6.417000000000000000e+03 -9.142306028523883290e-13 9.766817743794449537e-13 -2.245951071740325515e-12
6.418000000000000000e+03 1.744971856032602603e-12 1.832393789762051195e-12 -1.386392064903126581e-12
6.419000000000000000e+03 4.117815745620385101e-12 1.747309052900818617e-12 1.106594789889813970e-13
6.420000000000000000e+03 5.597317704831444534e-12 1.032194416869568247e-12 1.545933512472920604e-12
6.421000000000000000e+03 5.489576110530343110e-12 2.221748402112375833e-14 2.346008660311665874e-12
6.422000000000000000e+03 3.276431103066272737e-12 -1.105288261763904610e-12 2.170656273764187553e-12
6.423000000000000000e+03 -8.282166328725785398e-13 -2.144123437992676852e-12 1.088444462612176784e-12
6.424000000000000000e+03 -5.571137882311997940e-12 -2.650086811226011648e-12 -4.524124201668394431e-13
6.425000000000000000e+03 -8.945597028580663801e-12 -2.034132249289529830e-12 -1.886247435172475416e-12
6.426000000000000000e+03 -9.118067020242832236e-12 -1.258498373249340906e-13 -2.800899595564200023e-12
6.427000000000000000e+03 -5.615431251302360280e-12 2.262201976539805316e-12 -2.926816502758884271e-12
6.428000000000000000e+03 1.516691601178800013e-13 3.677140432036346514e-12 -1.965013792434130021e-12
6.429000000000000000e+03 5.595966068911053829e-12 3.174705991689729192e-12 2.113118881093562392e-13
6.430000000000000000e+03 8.356723160576800802e-12 1.012808652538175670e-12 3.017452316250883964e-12
6.431000000000000000e+03 7.425810165916850399e-12 -1.624221943535269316e-12 5.015244525395086715e-12
6.432000000000000000e+03 3.513855668840021583e-12 -3.358270397582005481e-12 4.720792819908893703e-12
6.433000000000000000e+03 -1.414444257052904611e-12 -3.312136569058462334e-12 1.921016235818277268e-12
6.434000000000000000e+03 -5.171180578639070147e-12 -1.522657889237693703e-12 -1.847967114304073444e-12
6.435000000000000000e+03 -6.270056006976812625e-12 1.009287144416596705e-12 -4.297142212037883181e-12
6.436000000000000000e+03 -4.397874636934609502e-12 2.755826781558518922e-12 -3.986003193059463935e-12
6.437000000000000000e+03 -5.968866237679706846e-13 2.556119641947187132e-12 -1.293269225470901198e-12
6.438000000000000000e+03 3.052618616286414386e-12 4.521252982134638313e-13 1.890518764526472542e-12
6.439000000000000000e+03 4.595523588150003455e-12 -2.266430272716536641e-12 3.514275047548315239e-12
6.440000000000000000e+03 3.501835500819752726e-12 -3.958627835196559710e-12 2.734785197702166129e-12
6.441000000000000000e+03 7.883696736111204501e-13 -3.660762125625026899e-12 4.282288292206007354e-13
6.442000000000000000e+03 -1.939553365068544913e-12 -1.545653832633648369e-12 -1.464725435801685264e-12
6.443000000000000000e+03 -3.285218748157231928e-12 1.159808005799256787e-12 -1.500186742096766284e-12
6.444000000000000000e+03 -2.553889258602916778e-12 2.772458392744644122e-12 1.349125249477852802e-13
6.445000000000000000e+03 -2.730108935059514027e-13 2.213937432884747681e-12 2.073296168612285001e-12
6.446000000000000000e+03 2.058184174296484512e-12 -1.618770733686509867e-13 2.994777316394591246e-12
6.447000000000000000e+03 3.119406769216640822e-12 -2.805824179939950326e-12 2.448255526660710636e-12
6.448000000000000000e+03 2.510932053607271701e-12 -4.210502848316451892e-12 9.731029908394134273e-13
6.449000000000000000e+03 6.388979031193558808e-13 -4.058747313733648917e-12 -4.839696630627844403e-13
6.450000000000000000e+03 -1.570448270507920813e-12 -3.108293678891120990e-12 -1.267888075220369581e-12
6.451000000000000000e+03 -3.097678634323902113e-12 -2.111668537968796122e-12 -1.212314382330695532e-12
6.452000000000000000e+03 -3.334688677628982585e-12 -1.260950798451074870e-12 -6.288087867447108241e-13
6.453000000000000000e+03 -2.209182952681871179e-12 -5.991547526872121809e-13 -1.690751761639040992e-13
6.454000000000000000e+03 -2.059652836173981147e-13 -3.522677151004026174e-13 -1.442213601535580209e-13
6.455000000000000000e+03 1.620293607345678489e-12 -6.995794075122958854e-13 -4.453160919415899735e-14
6.456000000000000000e+03 2.204540880427573373e-12 -1.462523642766484872e-12 7.275736878497687649e-13
6.457000000000000000e+03 1.337244707432556423e-12 -2.047068470320297587e-12 1.920269129749468882e-12
6.458000000000000000e+03 -2.405485717673412149e-13 -1.794714893223958701e-12 2.590728074263173428e-12
6.459000000000000000e+03 -1.593837861528866717e-12 -6.801625380968882112e-13 1.910127213174351792e-12
6.460000000000000000e+03 -2.204668630832044734e-12 3.895687015980406781e-13 -1.957401972913241771e-13
6.461000000000000000e+03 -1.971866302403605553e-12 2.761493768267622269e-13 -2.737228983839826624e-12
6.462000000000000000e+03 -1.049285411830449844e-12 -1.336514591059388417e-12 -4.054198547009734212e-12
6.463000000000000000e+03 5.743801019072953802e-14 -3.628586958726486313e-12 -3.075040682987440351e-12
6.464000000000000000e+03 6.799969902162076947e-13 -5.226767230701505512e-12 -3.510289585694103209e-13
6.465000000000000000e+03 7.353977686891604227e-13 -5.180792613562669476e-12 2.380744665724742289e-12
6.466000000000000000e+03 8.372673104384466878e-13 -3.605118441168358404e-12 3.534580832187221025e-12
6.467000000000000000e+03 1.285500624977526862e-12 -1.467482231280319925e-12 2.609466035216258455e-12
6.468000000000000000e+03 1.493923240117015292e-12 2.634039692361172816e-13 3.027903094935721222e-13
6.469000000000000000e+03 7.547585214032221642e-13 1.249289458932487263e-12 -2.043055646792607875e-12
6.470000000000000000e+03 -8.515391348656098178e-13 1.610306647155433629e-12 -3.218830580164085996e-12
6.471000000000000000e+03 -2.450780874918842075e-12 1.423889129687641623e-12 -2.769370453830716028e-12
6.472000000000000000e+03 -2.984404972403412334e-12 6.267943945231868927e-13 -1.200575985760271379e-12
6.473000000000000000e+03 -1.919302892482729378e-12 -7.562817145984839710e-13 4.694307483517936356e-13
6.474000000000000000e+03 2.461292895084430706e-13 -2.471336592000779275e-12 1.537145205195217520e-12
6.475000000000000000e+03 2.287495899071304932e-12 -4.061934768490308067e-12 1.977802121603921470e-12
6.476000000000000000e+03 3.189819037670539442e-12 -5.029917354704214234e-12 1.987431114199549177e-12
6.477000000000000000e+03 2.641925379632696498e-12 -5.115937881022065594e-12 1.427692730430560786e-12
6.478000000000000000e+03 9.722597101072312168e-13 -4.411642946773880963e-12 4.072987534751629110e-15
6.479000000000000000e+03 -1.115189386410633291e-12 -3.210255350815908092e-12 -2.065628367096397719e-12
6.480000000000000000e+03 -2.934867880481160847e-12 -1.828288315062500841e-12 -3.798124672274716802e-12
6.481000000000000000e+03 -3.928332185158436806e-12 -4.894823689065109170e-13 -3.931721175029761947e-12
6.482000000000000000e+03 -3.500404799150089947e-12 6.963809256129806542e-13 -1.832194698740116260e-12
6.483000000000000000e+03 -1.399264236634702699e-12 1.512931569136006775e-12 1.785947249821552854e-12
6.484000000000000000e+03 1.532994140992035730e-12 1.477769990234273046e-12 5.041794877342061793e-12
6.485000000000000000e+03 3.596554006429852964e-12 2.575147731931297831e-13 6.085613133744010885e-12
6.486000000000000000e+03 3.468559771966266824e-12 -1.811499560549442942e-12 4.391406913892563005e-12
6.487000000000000000e+03 1.146049259540140698e-12 -3.904289516226538969e-12 1.066723182704319369e-12
6.488000000000000000e+03 -2.021577274713448962e-12 -5.230129985247991536e-12 -2.003671573444330736e-12
6.489000000000000000e+03 -4.112187265993165657e-12 -5.211784297582576667e-12 -3.407319321389859962e-12
6.490000000000000000e+03 -3.786980457150472274e-12 -3.614675306081868693e-12 -2.984541342570819596e-12
6.491000000000000000e+03 -1.211821310581376310e-12 -8.931555816922754363e-13 -1.699333888940953486e-12
6.492000000000000000e+03 1.971467622446666844e-12 1.816822336339416995e-12 -6.778197046424125122e-13
6.493000000000000000e+03 3.758215870469011724e-12 3.328444978288016628e-12 -2.700107961354714348e-13
6.494000000000000000e+03 3.080656926844047476e-12 3.090396578139168480e-12 7.828402759815804389e-15
6.495000000000000000e+03 3.852030270267818212e-13 1.428085988800955309e-12 6.793967852999438034e-13
6.496000000000000000e+03 -2.754593667745928122e-12 -6.568089490333305082e-13 1.582582413938862386e-12
6.497000000000000000e+03 -4.687037322158266504e-12 -2.075854877918539045e-12 2.044026584516359707e-12
6.498000000000000000e+03 -4.544147016757828668e-12 -2.354261948750804624e-12 1.603121963917546909e-12
6.499000000000000000e+03 -2.440445486934824794e-12 -1.813487741666983210e-12 4.068207109243776295e-13
6.500000000000000000e+03 7.126269245275866769e-13 -1.059784263161073810e-12 -9.410155660345698448e-13
6.501000000000000000e+03 3.664427439915180488e-12 -4.569261163561041015e-13 -1.699214520290394245e-12
6.502000000000000000e+03 5.386336778731335411e-12 -9.354389546588528158e-14 -1.366746557352967636e-12
6.503000000000000000e+03 5.343312800155851429e-12 1.317361520150710936e-13 -1.297810450732042329e-13
6.504000000000000000e+03 3.573557079128268908e-12 4.426009060255749243e-13 1.090713021382054408e-12
6.505000000000000000e+03 7.196692947224480465e-13 9.095556092751070395e-13 1.358648417651280355e-12
6.506000000000000000e+03 -2.084786480595533562e-12 1.268421991386567378e-12 5.677627589948531286e-13
6.507000000000000000e+03 -3.584311023343741962e-12 1.113957203748826188e-12 -6.312882610378171414e-13
6.508000000000000000e+03 -3.033346655979471230e-12 2.888051944467989045e-13 -1.542627449463048714e-12
6.509000000000000000e+03 -7.023327016907830627e-13 -8.946223284963253450e-13 -1.757797405192609287e-12
6.510000000000000000e+03 2.197272107700637900e-12 -1.850504394412275365e-12 -1.181601121417268092e-12
6.511000000000000000e+03 4.088898894320259488e-12 -2.081978178128330976e-12 -1.293742958779484425e-13
6.512000000000000000e+03 3.835952830511364312e-12 -1.417761014474429825e-12 8.225220204794421709e-13
6.513000000000000000e+03 1.563532593506465169e-12 -2.721339765321312871e-14 1.199509011452983660e-12
6.514000000000000000e+03 -1.148332198892646764e-12 1.731984385952745301e-12 8.684933200960570818e-13
6.515000000000000000e+03 -2.224142504211096609e-12 3.257795880970140280e-12 8.821488962968010313e-14
6.516000000000000000e+03 -6.839066546767639171e-13 3.604782852889134623e-12 -7.125963598020259646e-13
6.517000000000000000e+03 2.521923896569400132e-12 1.944374945176184130e-12 -1.235190171657642854e-12
6.518000000000000000e+03 5.142885595350446448e-12 -1.514639576543416487e-12 -1.434110973519116071e-12
6.519000000000000000e+03 5.224716586436403277e-12 -5.224973474076108006e-12 -1.404406454788723697e-12
6.520000000000000000e+03 2.560287706856058713e-12 -7.219388587788648865e-12 -1.146206920459219757e-12
6.521000000000000000e+03 -1.170067161988154591e-12 -6.447829936515176015e-12 -6.630057092690017989e-13
6.522000000000000000e+03 -3.593718655831849690e-12 -3.466472265619466075e-12 -2.617737826885453060e-13
6.523000000000000000e+03 -3.262763965769338867e-12 6.980918187207049971e-16 -3.027209946488003118e-13
6.524000000000000000e+03 -6.014348313740719978e-13 2.336490579621993449e-12 -5.975621802285346114e-13
6.525000000000000000e+03 2.594990879453443213e-12 2.992653092786462768e-12 -4.887199099770478486e-13
6.526000000000000000e+03 4.407236739175080973e-12 2.277219378665221448e-12 2.955571742008373435e-13
6.527000000000000000e+03 3.823267967800748818e-12 7.145610628969901929e-13 1.195645598283820094e-12
6.528000000000000000e+03 1.425549368250982251e-12 -1.173802867514231693e-12 1.419929712133918684e-12
6.529000000000000000e+03 -9.102453618476772431e-13 -2.936192275493629253e-12 7.459869193180966521e-13
6.530000000000000000e+03 -1.510229115966288655e-12 -4.206428045662957516e-12 -4.123540386275075203e-13
6.531000000000000000e+03 -1.582409805928614239e-13 -4.588533802859601960e-12 -1.386327942780033226e-12
6.532000000000000000e+03 1.997588500053491399e-12 -3.810736488607673165e-12 -1.600928455885598105e-12
6.533000000000000000e+03 3.362813991910203268e-12 -2.083649159596727552e-12 -1.013499159539630240e-12
6.534000000000000000e+03 2.983936941481890510e-12 -5.992132759015262981e-14 -2.156457805425109763e-13
6.535000000000000000e+03 1.284487919533732550e-12 1.569619494856597458e-12 1.972317753434764484e-13
6.536000000000000000e+03 -3.537422443186754105e-13 2.217204281519538631e-12 9.978483756134848376e-14
6.537000000000000000e+03 -8.437986242583593878e-13 1.484848874038454071e-12 -2.769968142082613607e-13
6.538000000000000000e+03 -9.064517915511257204e-14 -4.262533960962632909e-13 -4.108597888809105382e-13
6.539000000000000000e+03 1.299749446815149741e-12 -2.650113271537449599e-12 3.351729185837900044e-13
6.540000000000000000e+03 2.602055175601556562e-12 -4.133462092423023610e-12 1.933143345688758372e-12
6.541000000000000000e+03 3.228988040337648377e-12 -4.122418013909331366e-12 3.307544988674656561e-12
6.542000000000000000e+03 2.788280772666519809e-12 -2.525103666832246890e-12 3.108864990039367936e-12
6.543000000000000000e+03 1.256170088506530513e-12 5.873378447786550452e-15 8.221160740360684091e-13
6.544000000000000000e+03 -8.164273717230845073e-13 2.386892164193208196e-12 -2.615580724421616638e-12
6.545000000000000000e+03 -2.366134813978842715e-12 3.590841658567033084e-12 -5.190211431774441569e-12
6.546000000000000000e+03 -2.343357733676627149e-12 3.116341685695385326e-12 -5.236652188818143363e-12
6.547000000000000000e+03 -5.078308848032669800e-13 1.283199937135982359e-12 -2.754891024094771558e-12
6.548000000000000000e+03 2.144759805703615227e-12 -8.514556400565976688e-13 7.457628085440673389e-13
6.549000000000000000e+03 4.004016091313369974e-12 -2.061980421061022779e-12 3.493240208400749650e-12
6.550000000000000000e+03 4.011698133429491963e-12 -1.658416444057223970e-12 4.436959048635578065e-12
6.551000000000000000e+03 2.166520895450461047e-12 2.615872613293396902e-14 3.490380362299221823e-12
6.552000000000000000e+03 -6.135680431795245320e-13 1.702444878276909874e-12 1.253632919928803509e-12
6.553000000000000000e+03 -2.914811440344841944e-12 2.037336526546557431e-12 -1.342484598957868731e-12
6.554000000000000000e+03 -3.548322240020799443e-12 7.331184145483578953e-13 -3.279407361930054938e-12
6.555000000000000000e+03 -2.155084321220447208e-12 -1.245557732810809944e-12 -3.877978318386358034e-12
6.556000000000000000e+03 6.849554761040555478e-13 -2.437879484954116410e-12 -3.147713488818659301e-12
6.557000000000000000e+03 3.636820622375563322e-12 -1.962663672747146279e-12 -1.570353590776618431e-12
6.558000000000000000e+03 5.128420717138060744e-12 -2.972272103736313553e-14 2.629629408800321961e-13
6.559000000000000000e+03 4.274014863081159671e-12 2.374808354996924079e-12 1.738542405700441231e-12
6.560000000000000000e+03 1.493688525223444209e-12 4.099178355039635610e-12 2.399641953050635613e-12
6.561000000000000000e+03 -1.746415564531836300e-12 4.375303091101471193e-12 2.179231927226450015e-12
6.562000000000000000e+03 -3.752422205050542613e-12 3.202608401319105193e-12 1.287368321454759268e-12
6.563000000000000000e+03 -3.500450289364705276e-12 1.300510266213509855e-12 -2.375104036059215234e-14
6.564000000000000000e+03 -1.279108760616868286e-12 -3.965678331933206017e-13 -1.535264764898626661e-12
6.565000000000000000e+03 1.437572329323250214e-12 -1.338019205170568412e-12 -2.963577294681715596e-12
6.566000000000000000e+03 2.984731934487515901e-12 -1.633217708750103591e-12 -3.853836190851944945e-12
6.567000000000000000e+03 2.603875645150869664e-12 -1.744385572919836520e-12 -3.709059798306720327e-12
6.568000000000000000e+03 9.107485431638422678e-13 -1.909725744060683009e-12 -2.281774031705823354e-12
6.569000000000000000e+03 -5.502341168055150945e-13 -1.982381151585811598e-12 1.926786694177084873e-13
6.570000000000000000e+03 -4.770909537708575984e-13 -1.683429245329799046e-12 2.839457348324110455e-12
6.571000000000000000e+03 1.140845028260072968e-12 -7.649322088559731615e-13 4.319527587001370936e-12
6.572000000000000000e+03 2.999107729107165837e-12 8.533426814514223261e-13 3.645789216858639525e-12
6.573000000000000000e+03 3.492529079859938670e-12 2.778395778565360829e-12 1.000865021066252236e-12
6.574000000000000000e+03 1.873656587852938302e-12 4.018559808530662847e-12 -2.267138222144397392e-12
6.575000000000000000e+03 -1.215969419955760525e-12 3.504023567361184843e-12 -4.446611881274355227e-12
6.576000000000000000e+03 -3.996613353167057862e-12 1.080138380124203909e-12 -4.570020467911746170e-12
6.577000000000000000e+03 -4.554615912180414143e-12 -2.153806015810261104e-12 -3.016922651538190360e-12
6.578000000000000000e+03 -2.346863365999834575e-12 -4.600627000249351174e-12 -1.060682716137101068e-12
6.579000000000000000e+03 1.099467611471674543e-12 -5.055123761098904396e-12 1.633307974336222977e-13
6.580000000000000000e+03 3.319590426423172158e-12 -3.265999420398620928e-12 2.728038339749273122e-13
6.581000000000000000e+03 2.902451706626635358e-12 -1.682830748119003190e-13 -3.898034144735188135e-13
6.582000000000000000e+03 4.978586097001660580e-13 2.533715157984361124e-12 -1.042038301037847014e-12
6.583000000000000000e+03 -1.942180467435449840e-12 3.398971138725704212e-12 -1.019377416775098178e-12
6.584000000000000000e+03 -2.751484199309619941e-12 2.180012339078329124e-12 -3.142364091366738157e-13
